,TRAVEL_DISTANCE,JOURNEY_TIME,START_DISTRICT,END_DISTRICT,FULL_FARE,TRANSPORT_TYPE
429,15070.0,62,Central and Western,Southern District,11.7,BUS
430,9842.0,38,Southern District,Central and Western,7.4,BUS
431,10630.0,39,Southern District,Central and Western,6.6,BUS
432,8714.0,18,Eastern,Central and Western,8.7,BUS
433,6249.0,20,Southern District,Wan Chai,6.3,BUS
434,16000.0,57,Southern District,Southern District,8.0,BUS
435,6370.0,17,Southern District,Southern District,4.2,BUS
436,8066.0,28,Southern District,Central and Western,6.6,BUS
437,7598.0,40,Southern District,Wan Chai,7.0,BUS
438,13349.0,60,Southern District,Eastern,9.7,BUS
439,5972.0,20,Sai Kung,Kwun Tong,6.2,BUS
440,17142.0,55,Sai Kung,Yau Tsim Mong,10.3,BUS
441,20356.0,73,Sai Kung,Sha Tin,13.1,BUS
442,9093.0,43,Eastern,Wan Chai,8.1,BUS
443,9068.0,48,Eastern,Wan Chai,6.2,BUS
444,9068.0,44,Eastern,Wan Chai,6.2,BUS
445,8909.0,33,Southern District,Central and Western,6.6,BUS
446,19642.0,35,Tuen Mun,Yuen Long,16.5,BUS
447,16459.0,19,Tuen Mun,Yuen Long,16.5,BUS
448,7680.0,48,Southern District,Central and Western,8.0,BUS
449,7534.0,33,Southern District,Central and Western,6.6,BUS
450,17625.0,63,Wan Chai,Tsuen Wan,20.8,BUS
451,36228.0,72,Tuen Mun,Wan Chai,24.2,BUS
452,40750.0,67,Tuen Mun,Wan Chai,24.2,BUS
453,36228.0,58,Tuen Mun,Wan Chai,24.2,BUS
454,40750.0,74,Tuen Mun,Wan Chai,24.2,BUS
455,33026.0,66,Yuen Long,Central and Western,27.3,BUS
456,42534.0,70,Yuen Long,Wan Chai,27.3,BUS
457,43695.0,123,Southern District,Islands,49.7,BUS
458,40322.0,85,Eastern,Islands,41.9,BUS
459,35076.0,88,Yau Tsim Mong,Islands,34.6,BUS
460,26058.40286740536,98,Wan Chai,Islands,21.7,BUS
461,22411.901347275292,84,Yau Tsim Mong,Islands,14.5,BUS
462,37231.0,87,Kowloon City,Islands,14.5,BUS
463,49034.0,114,Islands,Sai Kung,24.8,BUS
464,10013.0,43,Eastern,Central and Western,8.7,BUS
465,11188.0,40,Eastern,Central and Western,8.7,BUS
466,42125.0,112,Central and Western,Islands,32.1,BUS
467,20737.0,69,Sham Shui Po,Eastern,17.8,BUS
468,18274.0,33,Tuen Mun,Yuen Long,16.5,BUS
469,11945.0,36,Southern District,Eastern,11.0,BUS
470,7067.608718654422,59,Wan Chai,Eastern,8.9,BUS
471,11973.0,38,Eastern,Wan Chai,9.7,BUS
472,16416.0,86,Eastern,Central and Western,16.9,BUS
473,9675.0,34,Southern District,Central and Western,11.0,BUS
474,40750.0,74,Tuen Mun,Wan Chai,36.7,BUS
475,3553.0,20,Sham Shui Po,Yau Tsim Mong,5.0,BUS
476,5792.0,32,Sham Shui Po,Kowloon City,5.0,BUS
477,2606.0,18,Sham Shui Po,Sham Shui Po,4.7,BUS
478,8756.0,42,Southern District,Central and Western,7.3,BUS
479,8238.0,47,Southern District,Central and Western,7.3,BUS
480,8812.0,30,Southern District,Wan Chai,6.6,BUS
481,4935.0,14,Southern District,Southern District,4.2,BUS
482,13116.0,40,Eastern,Central and Western,8.7,BUS
483,12530.0,52,Eastern,Central and Western,8.7,BUS
484,13940.0,49,Eastern,Central and Western,8.7,BUS
485,12031.0,33,Eastern,Central and Western,8.7,BUS
486,15659.0,38,Sai Kung,Sai Kung,9.4,BUS
487,8050.0,42,Eastern,Eastern,5.5,BUS
488,6329.532052213654,58,Eastern,Eastern,5.2,BUS
489,5424.117439731555,34,Eastern,Eastern,7.5,BUS
490,11432.0,44,Eastern,Wan Chai,8.1,BUS
491,12304.0,58,Eastern,Wan Chai,8.1,BUS
492,9253.0,31,Eastern,Southern District,9.4,BUS
493,8221.0,36,Southern District,Central and Western,9.4,BUS
494,4843.0,20,Southern District,Southern District,4.2,BUS
495,5489.0,22,Southern District,Southern District,4.2,BUS
496,3833.0,36,Southern District,Southern District,4.2,BUS
497,40750.0,75,Tuen Mun,Wan Chai,24.2,BUS
498,35580.0,62,Tuen Mun,Central and Western,24.2,BUS
499,7692.0,29,Southern District,Central and Western,6.6,BUS
500,20078.0,81,Southern District,Sham Shui Po,14.5,BUS
501,17995.0,86,Southern District,Sham Shui Po,14.5,BUS
502,15169.0,93,Yau Tsim Mong,Southern District,18.1,BUS
503,3021.0,9,Southern District,Southern District,3.5,BUS
504,15674.0,67,Southern District,Eastern,9.7,BUS
505,34465.0,77,Islands,Yau Tsim Mong,17.6,BUS
506,30482.318842240333,103,Kwun Tong,Islands,18.6,BUS
507,32223.46978523573,123,Sai Kung,Islands,24.8,BUS
508,54097.0,95,Sai Kung,Islands,44.0,BUS
509,30706.163957746336,102,Kwun Tong,Islands,18.6,BUS
510,40603.0,102,North District,Islands,18.6,BUS
511,35872.0,96,Yau Tsim Mong,Islands,23.8,BUS
512,35872.0,121,Yau Tsim Mong,Islands,23.8,BUS
513,39730.0,108,Eastern,Islands,23.8,BUS
514,39959.0,106,Kwun Tong,Islands,23.8,BUS
515,25420.0,75,Sha Tin,Central and Western,33.1,BUS
516,13179.0,66,Sai Kung,Central and Western,27.3,BUS
517,42915.0,120,Yuen Long,Wan Chai,41.5,BUS
518,5649.428378163582,35,Central and Western,Southern District,15.9,BUS
519,33370.0,64,Central and Western,Tuen Mun,24.2,BUS
520,23140.0,45,Islands,Islands,21.4,BUS
521,12828.0,54,Islands,Islands,23.3,BUS
522,20618.0,45,Islands,Islands,37.0,BUS
523,6798.0,18,Islands,Islands,19.2,BUS
524,6549.0,50,Islands,Islands,37.0,BUS
525,3585.0,18,Islands,Islands,5.1,BUS
526,14913.0,28,Islands,Islands,10.7,BUS
527,1791.0,7,Islands,Islands,3.8,BUS
528,16743.0,45,Islands,Islands,19.6,BUS
529,14142.0,25,Islands,Sai Kung,13.0,BUS
530,24321.0,77,Islands,Islands,32.4,BUS
531,20745.0,32,Yuen Long,Yuen Long,15.8,BUS
532,23140.0,45,Islands,Islands,32.8,BUS
533,24321.0,75,Islands,Islands,47.9,BUS
534,16753.0,71,Central and Western,Sham Shui Po,12.9,BUS
535,20737.0,66,Sham Shui Po,Eastern,12.9,BUS
536,1303.8596550242669,19,Central and Western,Central and Western,6.1,BUS
537,1448.0417811651707,32,Central and Western,Central and Western,6.1,BUS
538,10441.0,42,Central and Western,Eastern,7.0,BUS
539,11960.0,58,Southern District,Eastern,9.6,BUS
540,3955.166873849952,19,Southern District,Southern District,4.2,BUS
541,3116.448298945452,14,Southern District,Southern District,4.2,BUS
542,3022.2647137535787,30,Eastern,Eastern,5.2,BUS
543,18686.0,54,Kwun Tong,Central and Western,12.9,BUS
544,22706.0,74,Sha Tin,Central and Western,24.4,BUS
545,9379.0,29,Southern District,Central and Western,9.4,BUS
546,9023.0,30,Southern District,Central and Western,9.4,BUS
547,8165.0,37,Southern District,Central and Western,7.5,BUS
548,10209.0,41,Southern District,Central and Western,7.5,BUS
549,16220.0,64,Kwai Tsing,Wan Chai,20.8,BUS
550,18868.0,46,Kwai Tsing,Wan Chai,20.8,BUS
551,47379.0,112,Eastern,Islands,47.1,BUS
552,53867.0,108,Eastern,Islands,47.1,BUS
553,45271.0,96,Kwun Tong,Islands,40.8,BUS
554,45271.0,89,Kwun Tong,Islands,40.8,BUS
555,40279.0,72,Islands,Sha Tin,14.4,BUS
556,9856.0,35,Islands,Islands,5.4,BUS
557,6860.0,22,Yuen Long,Yuen Long,6.7,BUS
558,16675.0,48,Yuen Long,Yuen Long,15.3,BUS
559,4413.0,19,Sham Shui Po,Yau Tsim Mong,7.2,BUS
560,2502.0,20,Tuen Mun,Tuen Mun,5.1,BUS
561,467.0,8,Yuen Long,Yuen Long,5.1,BUS
562,9769.0,36,Tuen Mun,Tuen Mun,5.1,BUS
563,6590.0,23,Yuen Long,Yuen Long,5.1,BUS
564,4813.317878553213,38,Yuen Long,Yuen Long,5.1,BUS
565,4951.0,21,Yuen Long,Yuen Long,5.1,BUS
566,3085.0,17,Yuen Long,Yuen Long,5.1,BUS
567,41962.0,86,Wan Chai,Yuen Long,27.3,BUS
568,36750.0,78,Wan Chai,Yuen Long,27.3,BUS
569,16501.0,42,Tsuen Wan,Wan Chai,20.8,BUS
570,14737.0,57,Eastern,Southern District,12.8,BUS
571,42105.0,72,Tuen Mun,Eastern,27.0,BUS
572,11813.0,35,Yuen Long,Yuen Long,6.7,BUS
573,18603.0,56,Tsuen Wan,Kwun Tong,10.0,BUS
574,1404.3874109375945,31,Kwun Tong,Kwun Tong,5.6,BUS
575,2644.0,7,Islands,Islands,5.4,BUS
576,15070.0,57,Central and Western,Southern District,11.4,BUS
577,15070.0,52,Central and Western,Southern District,11.4,BUS
578,12730.0,37,Eastern,Southern District,12.1,BUS
579,2089.680597603375,46,Central and Western,Central and Western,13.0,BUS
580,1739.242651270949,45,Central and Western,Central and Western,13.0,BUS
581,4729.1614478678985,40,Eastern,Central and Western,9.4,BUS
582,34381.0,53,Tai Po,Central and Western,27.3,BUS
583,29178.0,75,Tai Po,Central and Western,27.3,BUS
584,30439.0,81,Sha Tin,Wan Chai,27.3,BUS
585,9566.0,59,Southern District,Wan Chai,7.5,BUS
586,11960.0,58,Southern District,Eastern,9.6,BUS
587,9554.0,30,Eastern,Central and Western,8.7,BUS
588,9762.0,38,Eastern,Central and Western,8.7,BUS
589,7827.0,25,Eastern,Central and Western,8.7,BUS
590,10094.0,49,Southern District,Central and Western,8.0,BUS
591,9138.0,52,Southern District,Central and Western,8.0,BUS
592,4490.0,14,Southern District,Southern District,4.2,BUS
593,41967.0,73,Yuen Long,Wan Chai,27.3,BUS
594,42915.0,78,Yuen Long,Wan Chai,27.3,BUS
595,41278.0,68,Yuen Long,Wan Chai,27.3,BUS
596,39309.0,61,Yuen Long,Wan Chai,27.3,BUS
597,16050.0,67,Southern District,Sham Shui Po,14.5,BUS
598,16576.0,66,Southern District,Sham Shui Po,14.5,BUS
599,61724.0,96,North District,Islands,32.4,BUS
600,28874.0,73,Tai Po,Yau Tsim Mong,16.9,BUS
601,40946.0,66,Yuen Long,Wan Chai,27.3,BUS
602,26239.0,72,Yuen Long,Tai Po,9.6,BUS
603,16316.0,49,North District,Yuen Long,8.4,BUS
604,14278.0,28,Yuen Long,Tsuen Wan,11.5,BUS
605,5841.0,24,Tuen Mun,Tuen Mun,5.1,BUS
606,10721.0,56,Tuen Mun,Tuen Mun,5.1,BUS
607,6361.0,28,Yuen Long,Yuen Long,5.1,BUS
608,7870.0,31,Yuen Long,Yuen Long,5.1,BUS
609,4471.0,41,Yuen Long,Yuen Long,5.1,BUS
610,5817.0,29,Yuen Long,Yuen Long,5.1,BUS
611,11419.0,32,Southern District,Central and Western,9.4,BUS
612,6367.0,36,Central and Western,Southern District,7.1,BUS
613,32931.0,73,Yuen Long,Central and Western,39.0,BUS
614,44333.0,127,Sai Kung,Islands,24.8,BUS
615,11011.0,25,Islands,Islands,4.2,BUS
616,6673.0,18,Islands,Islands,3.1,BUS
617,9643.0,30,Southern District,Central and Western,6.6,BUS
618,43641.0,116,Eastern,Tuen Mun,27.3,BUS
619,36128.0,102,Eastern,Yuen Long,28.2,BUS
620,4201.0,11,Islands,Islands,3.9,BUS
621,1637.0,8,Islands,Islands,3.8,BUS
622,29288.505407411965,61,Kwun Tong,Wan Chai,47.0,BUS
623,29288.505407411965,67,Kwun Tong,Wan Chai,52.0,BUS
624,16651.570526529922,41,Tsuen Wan,Wan Chai,39.0,BUS
625,17158.402518882696,35,Tsuen Wan,Wan Chai,42.0,BUS
626,10960.0,25,Islands,Tsuen Wan,15.7,BUS
627,7343.0,17,Tsuen Wan,Kwai Tsing,13.8,BUS
628,13883.0,19,Tsuen Wan,Tsuen Wan,13.6,BUS
629,10382.0,25,Tsuen Wan,Kwai Tsing,14.5,BUS
630,24348.396764468907,55,Yau Tsim Mong,Wan Chai,41.0,BUS
631,2529.8468333082933,6,Yuen Long,Wan Chai,10.0,BUS
632,2529.8468333082933,6,Yuen Long,Wan Chai,10.0,BUS
633,7227.0,38,Sham Shui Po,Yau Tsim Mong,9.3,BUS
634,15715.0,39,Kwai Tsing,Yau Tsim Mong,10.2,BUS
635,20376.0,65,Sai Kung,Yau Tsim Mong,10.3,BUS
636,17142.0,47,Sai Kung,Yau Tsim Mong,10.3,BUS
637,7424.0,41,Kwun Tong,Wong Tai Sin,6.7,BUS
638,10424.0,21,Wong Tai Sin,Sai Kung,7.1,BUS
639,40263.0,66,Tuen Mun,Wan Chai,24.0,BUS
640,8571.0,35,Kwun Tong,Wong Tai Sin,6.7,BUS
641,8885.021609427858,37,Eastern,Southern District,12.1,BUS
642,15070.0,52,Central and Western,Southern District,11.4,BUS
643,11081.0,36,Eastern,Southern District,12.1,BUS
644,12730.0,37,Eastern,Southern District,12.1,BUS
645,15795.0,36,Eastern,Southern District,12.1,BUS
646,10320.0,37,Eastern,Southern District,12.1,BUS
647,16829.0,51,Sha Tin,Yau Tsim Mong,9.0,BUS
648,22151.0,56,Sha Tin,Yau Tsim Mong,10.2,BUS
649,16324.0,45,Sha Tin,Sham Shui Po,8.1,BUS
650,13855.0,34,Kwun Tong,Yau Tsim Mong,8.6,BUS
651,34206.0,67,Yuen Long,Eastern,27.0,BUS
652,8354.0,46,Eastern,Wan Chai,6.6,BUS
653,9757.0,47,Central and Western,Eastern,8.7,BUS
654,17746.0,19,Yuen Long,Tuen Mun,16.5,BUS
655,2424.0,14,Kowloon City,Kwun Tong,4.6,BUS
656,1431.895247565268,37,Kwun Tong,Kowloon City,5.8,BUS
657,1607.0,16,Kwun Tong,Kwun Tong,4.6,BUS
658,39407.0,67,Tuen Mun,Kwun Tong,18.8,BUS
659,34788.0,60,North District,Kwun Tong,17.6,BUS
660,34788.0,75,North District,Kwun Tong,17.6,BUS
661,34366.0,48,North District,Kwun Tong,16.9,BUS
662,31090.0,46,North District,Kwun Tong,16.9,BUS
663,11265.0,45,Sai Kung,Kowloon City,11.3,BUS
664,33820.0,60,Tuen Mun,Central and Western,24.2,BUS
665,3048.65429329073,21,Islands,Tsuen Wan,15.7,BUS
666,84.17244204607586,30,Islands,Islands,52.7,BUS
667,10589.0,25,Islands,Islands,15.7,BUS
668,8672.52120204961,30,Islands,Islands,52.7,BUS
669,26455.034020012143,44,Yau Tsim Mong,Wan Chai,45.0,BUS
670,28844.138139316972,60,Wan Chai,Wan Chai,52.0,BUS
671,28844.138139316972,60,Wan Chai,Wan Chai,57.0,BUS
672,13491.0,52,Southern District,Eastern,9.7,BUS
673,7510.236347812232,44,Kwun Tong,Yau Tsim Mong,7.8,BUS
674,13479.0,33,Wan Chai,Eastern,12.9,BUS
675,20587.0,29,Yuen Long,Yuen Long,11.3,BUS
676,39022.0,105,Kowloon City,Islands,56.5,BUS
677,23773.0,38,Kwai Tsing,Wan Chai,20.6,BUS
678,37171.0,75,North District,Yau Tsim Mong,16.9,BUS
679,37703.0,74,Tuen Mun,Kwun Tong,18.8,BUS
680,38329.0,79,Yuen Long,Eastern,27.0,BUS
681,37434.0,75,Islands,Wan Chai,23.8,BUS
682,15052.0,49,Southern District,Eastern,9.7,BUS
683,15649.0,47,Sha Tin,Wan Chai,20.8,BUS
684,9548.0,40,Wong Tai Sin,Yau Tsim Mong,6.7,BUS
685,15634.0,39,Kwun Tong,Yau Tsim Mong,8.6,BUS
686,4409.0,26,Sham Shui Po,Eastern,5.0,BUS
687,3959.0,21,Sham Shui Po,Sham Shui Po,4.7,BUS
688,2732.0,11,Sham Shui Po,Sham Shui Po,4.4,BUS
689,12240.0,49,Sham Shui Po,Wan Chai,12.2,BUS
690,2242.077830941647,12,Sha Tin,Tai Po,5.1,BUS
691,27532.0,45,Yuen Long,Kwai Tsing,12.5,BUS
692,36631.0,62,Yuen Long,Kwun Tong,20.8,BUS
693,8050.0,43,Eastern,Eastern,5.2,BUS
694,4037.0,41,Eastern,Eastern,5.2,BUS
695,12492.0,56,Eastern,Central and Western,10.8,BUS
696,28990.0,59,Sham Shui Po,North District,16.9,BUS
697,31236.0,79,Yau Tsim Mong,North District,20.8,BUS
698,14197.0,38,North District,North District,8.6,BUS
699,8079.0,33,North District,Tai Po,7.8,BUS
700,27834.0,79,Tai Po,Kwun Tong,16.9,BUS
701,16210.0,52,North District,Yuen Long,8.4,BUS
702,34594.0,67,Wan Chai,Tuen Mun,24.2,BUS
703,25915.0,64,Tsuen Wan,Kwun Tong,11.5,BUS
704,10367.0,28,Tai Po,Tai Po,7.9,BUS
705,6577.788382123585,60,Eastern,Eastern,14.4,BUS
706,22735.0,70,North District,Yuen Long,9.6,BUS
707,2624.0947010350064,30,North District,North District,5.1,BUS
708,31367.0,65,Sha Tin,Eastern,24.4,BUS
709,4593.0,14,Kowloon City,Kwun Tong,8.1,BUS
710,19954.0,53,Sha Tin,Central and Western,24.4,BUS
711,37431.0,100,North District,Wan Chai,27.8,BUS
712,16134.0,50,Central and Western,Eastern,14.4,BUS
713,19385.0,61,Sai Kung,Central and Western,17.8,BUS
714,32100.0,71,Sha Tin,Eastern,24.4,BUS
715,28399.0,59,Sha Tin,Eastern,24.4,BUS
716,26389.0,64,Sha Tin,Yuen Long,22.6,BUS
717,2051.0,5,Sha Tin,Sha Tin,4.9,BUS
718,18200.0,17,Yuen Long,Yuen Long,11.3,BUS
719,15419.0,55,Sha Tin,Kwun Tong,11.6,BUS
720,8780.0,29,Sha Tin,Sha Tin,8.3,BUS
721,8216.463777075878,51,Sha Tin,Yau Tsim Mong,8.1,BUS
722,29597.0,62,North District,Yau Tsim Mong,18.0,BUS
723,34087.0,88,North District,Kwun Tong,18.0,BUS
724,6758.0,15,Yuen Long,Yuen Long,6.7,BUS
725,4448.0,20,Yuen Long,Yuen Long,6.7,BUS
726,24980.0,42,Kwun Tong,Tai Po,11.5,BUS
727,17931.0,38,Sai Kung,Sha Tin,11.7,BUS
728,27199.0,48,Yuen Long,Kwai Tsing,12.5,BUS
729,27880.0,50,Kwai Tsing,Yuen Long,12.5,BUS
730,24980.0,50,Kwun Tong,Tai Po,11.5,BUS
731,10367.0,36,Tai Po,Tai Po,6.7,BUS
732,16098.0,78,Kwun Tong,Central and Western,14.4,BUS
733,13467.0,47,Sha Tin,Yau Tsim Mong,10.2,BUS
734,24062.0,55,Kwai Tsing,Kwun Tong,12.1,BUS
735,19936.0,58,Sha Tin,Yau Tsim Mong,10.8,BUS
736,21004.0,51,Kwai Tsing,Yau Tsim Mong,10.1,BUS
737,28838.0,65,Sai Kung,Tsuen Wan,12.1,BUS
738,26854.0,78,Sai Kung,Tsuen Wan,12.1,BUS
739,19739.0,45,Sai Kung,Yau Tsim Mong,11.3,BUS
740,10068.0,46,Southern District,Central and Western,7.7,BUS
741,6367.0,31,Central and Western,Southern District,7.1,BUS
742,8739.0,37,Southern District,Central and Western,7.1,BUS
743,9010.0,44,Southern District,Central and Western,6.6,BUS
744,16324.0,37,Sha Tin,Southern District,8.1,BUS
745,11660.0,41,Sha Tin,Sham Shui Po,8.1,BUS
746,12265.0,29,Southern District,Eastern,9.4,BUS
747,33737.0,75,North District,Wan Chai,27.9,BUS
748,32047.0,67,North District,Wan Chai,27.9,BUS
749,36849.0,76,Eastern,Tai Po,24.4,BUS
750,15349.0,51,Yau Tsim Mong,Sai Kung,10.3,BUS
751,35929.0,93,North District,Central and Western,27.9,BUS
752,16137.0,53,Wong Tai Sin,Eastern,12.9,BUS
753,19292.0,43,Kwun Tong,Eastern,14.4,BUS
754,11021.0,65,Eastern,Yau Tsim Mong,12.2,BUS
755,10547.0,30,Sha Tin,Kwai Tsing,9.3,BUS
756,13932.0,52,Southern District,Eastern,9.7,BUS
757,16085.0,33,Sai Kung,Sha Tin,18.2,BUS
758,11033.0,27,Kwun Tong,Kowloon City,6.7,BUS
759,22036.0,44,Kwun Tong,Tai Po,11.5,BUS
760,16105.0,67,Central and Western,Kwun Tong,14.4,BUS
761,15141.0,58,Sha Tin,Kwun Tong,11.6,BUS
762,8886.0,43,Eastern,Sham Shui Po,6.7,BUS
763,2640.466057346695,17,North District,North District,5.1,BUS
764,28564.0,65,Yuen Long,Yau Tsim Mong,16.2,BUS
765,785.0,15,North District,North District,4.3,BUS
766,1747.0,20,Islands,Islands,3.9,BUS
767,34413.0,90,Eastern,Sha Tin,24.4,BUS
768,19236.0,61,Sha Tin,Sham Shui Po,11.3,BUS
769,1564.0,62,Central and Western,Yau Tsim Mong,47.6,BUS
770,1565.0,54,Yau Tsim Mong,Central and Western,47.6,BUS
771,14846.0,53,Sha Tin,Kwai Tsing,11.3,BUS
772,6566.0,55,Southern District,Central and Western,7.1,BUS
773,27834.0,61,Tai Po,Kwun Tong,16.9,BUS
774,2536.0,40,Kowloon City,Kwun Tong,5.8,BUS
775,18954.0,38,Islands,Islands,17.6,BUS
776,30706.163957746336,94,Kwun Tong,Islands,18.6,BUS
777,26455.034020012143,43,Yau Tsim Mong,Wan Chai,40.0,BUS
778,21894.0,60,Sha Tin,Yau Tsim Mong,10.8,BUS
779,19739.0,39,Sai Kung,Yau Tsim Mong,11.3,BUS
780,20682.0,62,Yau Tsim Mong,Sai Kung,11.3,BUS
781,24348.396764468907,56,Yau Tsim Mong,Wan Chai,42.0,BUS
782,1796.681663511931,16,Sha Tin,Sha Tin,5.1,BUS
783,3907.0,22,Wan Chai,Central and Western,4.8,BUS
784,13491.0,46,Tsuen Wan,Yau Tsim Mong,9.0,BUS
785,18803.0,80,Wan Chai,Tsuen Wan,20.8,BUS
786,55141.0,83,Sai Kung,Islands,54.4,BUS
787,7877.0,37,Central and Western,Southern District,6.6,BUS
788,9842.0,39,Southern District,Central and Western,7.4,BUS
789,9842.0,38,Southern District,Central and Western,7.4,BUS
790,26058.40286740536,95,Wan Chai,Islands,21.7,BUS
791,37016.0,86,Yuen Long,Kwun Tong,20.8,BUS
792,42284.0,74,Yuen Long,Kwun Tong,20.8,BUS
793,40056.0,62,Yuen Long,Kwun Tong,20.8,BUS
794,49416.0,102,Sai Kung,Islands,28.5,BUS
795,15290.0,36,Sha Tin,Kwun Tong,8.1,BUS
796,5553.0,21,Islands,Islands,3.9,BUS
797,19220.0,48,Tsuen Wan,Wan Chai,20.6,BUS
798,44483.0,100,Tuen Mun,Eastern,27.3,BUS
799,61724.0,78,North District,Islands,32.4,BUS
800,45012.0,56,Yuen Long,Islands,19.8,BUS
801,18719.0,53,Sai Kung,Sha Tin,13.1,BUS
802,39471.0,90,Tuen Mun,Kwun Tong,20.8,BUS
803,13603.0,34,Kwun Tong,Yau Tsim Mong,8.6,BUS
804,3098.0,13,Tsuen Wan,Tsuen Wan,7.7,BUS
805,2794.0,8,Tsuen Wan,Tsuen Wan,5.5,BUS
806,7897.175760992027,28,Kwun Tong,Central and Western,13.9,BUS
807,26022.0,69,Tai Po,Yau Tsim Mong,14.3,BUS
808,3308.0,21,Islands,Islands,3.7,BUS
809,3515.0,20,Islands,Islands,5.1,BUS
810,23642.0,66,Tsuen Wan,Kwun Tong,10.1,BUS
811,3445.0,11,Yuen Long,Yuen Long,5.1,BUS
812,12031.0,37,Eastern,Central and Western,8.7,BUS
813,1095.0,8,Islands,Islands,3.9,BUS
814,15610.0,63,Kwun Tong,Central and Western,12.9,BUS
815,2249.088926654524,12,Kwun Tong,Kwun Tong,5.1,BUS
816,29152.0,64,North District,Sham Shui Po,16.9,BUS
817,45698.0,82,Eastern,Islands,54.4,BUS
818,3087.2831097908725,20,Islands,Islands,3.8,BUS
819,6249.0,18,Yuen Long,Yuen Long,6.7,BUS
820,12646.0,47,Kwun Tong,Yau Tsim Mong,9.0,BUS
821,35987.0,77,Yau Tsim Mong,Islands,23.8,BUS
822,2372.0,11,Sha Tin,Sha Tin,5.1,BUS
823,16500.0,57,Wan Chai,Tsuen Wan,20.8,BUS
824,54857.0,99,Tai Po,Islands,29.0,BUS
825,13225.0,33,Sai Kung,Kwun Tong,8.4,BUS
826,24590.0,52,Tuen Mun,Islands,15.7,BUS
827,24590.0,56,Tuen Mun,Islands,15.7,BUS
828,4943.0,11,Kwai Tsing,Kwai Tsing,5.4,BUS
829,40769.0,93,Tuen Mun,Kwun Tong,20.8,BUS
830,39887.0,65,Tuen Mun,Kwun Tong,18.8,BUS
831,8334.0,43,Eastern,Eastern,5.5,BUS
832,30865.0,63,Tai Po,Kwun Tong,16.9,BUS
833,22302.0,51,Tai Po,Kwun Tong,11.5,BUS
834,1122.059713206031,15,Southern District,Southern District,4.2,BUS
835,3802.0,14,Southern District,Southern District,4.2,BUS
836,1122.059713206031,19,Southern District,Southern District,4.2,BUS
837,56962.0,91,North District,Islands,47.2,BUS
838,45015.0,95,Sha Tin,Islands,41.9,BUS
839,49868.0,95,Sha Tin,Islands,41.9,BUS
840,18626.0,56,Yau Tsim Mong,Sha Tin,19.3,BUS
841,15879.0,39,Sha Tin,Kwai Tsing,9.3,BUS
842,22572.0,70,Sha Tin,Wan Chai,24.4,BUS
843,28942.0,74,Islands,Tuen Mun,29.3,BUS
844,30267.0,72,Tai Po,Yuen Long,18.9,BUS
845,18201.0,66,Central and Western,Sha Tin,20.8,BUS
846,15623.0,45,Sha Tin,Wan Chai,20.8,BUS
847,7998.31044658808,39,Kwun Tong,Sham Shui Po,7.8,BUS
848,3090.2750686629824,36,Eastern,Eastern,5.2,BUS
849,4354.0,8,Sai Kung,Sai Kung,5.8,BUS
850,7258.0,20,Islands,Islands,3.8,BUS
851,4521.8370160809645,26,Islands,Islands,3.8,BUS
852,8560.0,30,Islands,Islands,3.8,BUS
853,3359.746567823234,27,Islands,Islands,3.7,BUS
854,31104.0,85,North District,Yau Tsim Mong,16.9,BUS
855,6555.0,53,Central and Western,Wan Chai,4.8,BUS
856,10868.0,58,Southern District,Wan Chai,4.8,BUS
857,6555.0,53,Central and Western,Wan Chai,4.8,BUS
858,6716.0,41,Wan Chai,Central and Western,4.8,BUS
859,12001.0,44,Kwun Tong,Central and Western,12.9,BUS
860,29962.0,79,Yuen Long,Islands,19.8,BUS
861,6739.718762678454,49,Kwun Tong,Yau Tsim Mong,9.8,BUS
862,15025.0,66,Sham Shui Po,Kwun Tong,7.4,BUS
863,14603.0,60,Kwun Tong,Sham Shui Po,9.1,BUS
864,15989.0,62,Eastern,Central and Western,12.2,BUS
865,12132.0,58,Sham Shui Po,Wan Chai,12.9,BUS
866,44115.0,98,Yuen Long,Kwun Tong,20.8,BUS
867,16220.0,54,Kwai Tsing,Wan Chai,20.8,BUS
868,19559.044199551267,75,Kwai Tsing,Islands,11.2,BUS
869,45012.0,59,Yuen Long,Islands,19.8,BUS
870,36486.0,78,North District,Central and Western,27.9,BUS
871,10429.0,54,Eastern,Yau Tsim Mong,7.8,BUS
872,7471.649683972075,44,Yau Tsim Mong,Kwai Tsing,7.8,BUS
873,31612.0,71,Kwai Tsing,Islands,19.8,BUS
874,15238.0,47,Sha Tin,Kwai Tsing,9.3,BUS
875,8090.0,21,Southern District,Southern District,4.2,BUS
876,21253.0,38,Tai Po,Kwun Tong,11.5,BUS
877,22169.0,41,Tai Po,Kwun Tong,11.5,BUS
878,30616.0,62,Yuen Long,Wan Chai,27.0,BUS
879,38423.0,89,Tsuen Wan,Islands,19.8,BUS
880,54857.0,105,Tai Po,Islands,29.0,BUS
881,23011.0,67,Central and Western,Sha Tin,24.4,BUS
882,21942.0,63,Sha Tin,Wan Chai,24.4,BUS
883,22381.0,60,Central and Western,Sha Tin,24.4,BUS
884,6205.0,23,Tsuen Wan,Tsuen Wan,14.3,BUS
885,30492.0,82,Sai Kung,Tsuen Wan,12.1,BUS
886,28348.0,82,Tai Po,Yau Tsim Mong,12.5,BUS
